text_procesado,label
"due stodgy , soap opera-ish dialogue , rest cast come across stick figure reading line teleprompter .",0
[ ] film never sure make clear point  even seek rely ambiguous presentation .,0
"may add sum part , holofcener 's film offer enough insight keep simpleminded , ensemble cast engaging enough keep shifting chair often .",0
overwrought taiwanese soaper three people mixed-up relationship .,0
"nobody seems cared much aspect , cheesy screenplay grayish quality lighting last-minute , haphazard theatrical release .",0
"thoroughly awful movie -- dumb , narratively chaotic , visually sloppy . . . weird amalgam 'the thing ' geriatric 'scream . '",0
. . . another example sandler losing touch .,0
"nothing stick , really , except lingering creepiness one feel dragged sad , sordid universe gun , drug , avarice damaged dream .",0
go 110 minute `` panic room `` battle witlessness not-so-bright mother daughter even less capable trio criminal .,0
plot 's contrivance uncomfortably strained .,0
guilty worst sin attributable movie like : 's scary slightest .,0
"schnieder bounce around limp wrist , wearing tight tummy top hip hugger , twirling hair finger assuming 's enough sustain laugh . . .",0
"simplicity put exclamation point fact n't something taken seriously , also wreck chance movie rising similar fare .",0
final whistle 're convinced mean machine decent tv outing n't big screen magic .,0
say vapid vehicle downright doltish uneventful obvious telling country skunk severe body odor .,0
"film empty , fetishistic violence murder casual fun .",0
"pretend 's werewolf avoiding eye contact walking slowly away . 's fun , 's real howler .",0
"fine acting , ultimately movie reason .",0
"'s difficult feel anything much watching movie , beyond mild disturbance detached pleasure acting .",0
"waterlogged version 'fatal attraction ' teeny-bopper set . . . sad , soggy potboiler waste talent attractive young lead .",0
tell story flat manner leaf impression gotten .,0
"sweet gentle jesus , screenwriter cut-and-paste every bad action-movie line history ?",0
"'s worst comedy year , certainly wo n't win honor .",0
"part useless movie , even great director helm .",0
"loud , witless mess none charm little intrigue tv series .",0
"even ludicrous term , sum fear generates little narrative momentum , invite unflattering comparison installment ryan series .",0
"though inspires ( out-of-field ) creative thought , film -- detriment -- much cinematic collage polemical tract .",0
"predictable outcome globetrotters-generals game , juwanna mann even ludicrous 'd expect guy-in-a-dress genre , personal low everyone involved .",0
"sink usual cafeteria goulash fart joke , masturbation joke , racist japanese joke .",0
"tom green stage gag assault america 's knee-jerk moral sanctimony , jackass lack aspiration social upheaval .",0
intriguing curiosity gripping thriller .,0
"april 2002 instalment american war independence , complete load cgi bushel violence , drop human blood .",0
"contains substance twinkie -- easy swallow , scarcely nourishing .",0
return neverland manages straddle line another classic company another run-of-the-mill disney sequel intended home video market .,0
rarely film graceless devoid merit one come along .,0
"'s thin notion , repetitively stretched feature length , awash self-consciously flashy camera effect , droning house music flat , flat dialogue .",0
"certain base level , blue crush delivers promise , well enough recommend .",0
colorful masseur waste time mood rather riding inherent absurdity ganesh 's rise social ladder .,0
". . . incredibly heavy-handed , manipulative dud feel familiar .",0
"wimp going pg-13 rating , graphic violence mostly off-screen sexuality muted .",0
"trapped present frightening compelling 'what ? ' scenario give parent pause . . . . , something terrible happens .",0
"madonna made often , 's apparently nothing left work , sort like michael jackson 's nose .",0
"never seen first two film series , ca n't compare friday next , nothing would change fact load clam left broiling sun good three day .",0
"story lacking real emotional impact , plot contrived cliched .",0
"depraved , incoherent , instantly disposable piece hackery .",0
's bad action movie 's rooting interest spectacle grotesque boring .,0
"[ soderbergh ] tends place psychological philosophical material italic rather trust audience 's intelligence , creates overall sense brusqueness .",0
handsome sincere slightly awkward combination entertainment evangelical boosterism .,0
aggressively cheery pollyana would reach barf bag .,0
"scooby-doo n't know want retro-refitting exercise campy recall older fan silly , nickelodeon-esque kiddie flick .",0
"russell lack visual panache , comic touch , perhaps budget sommers 's title-bout feature .",0
highly uneven inconsistent . . . margarita happy hour kinda resembles el cheapo margarita served within .,0
stupid annoying .,0
"sum fear pretend serious exploration nuclear terrorism , 's really nothing warmed-over cold war paranoia .",0
listless desultory affair .,0
represents depth girls-behaving-badly film fallen .,0
inept serving sara ? make even elizabeth hurley seem graceless ugly .,0
"jam-packed literally bruising joke . every five minute , someone get clocked .",0
win vote 'the 2002 enemy cinema ' award .,0
"chekhov better chekhov , would shame introduction one greatest play last 100 year .",0
"helmer hudlin try make hip comedy , dependence slapstick defeat possibility creating darkly edged tome .",0
"lazy , miserable smug . one biggest disappointment year .",0
formula 51 dulled sens faster deeper recreational drug market .,0
"every visual joke milked , every set-up obvious lengthy , every punchline predictable . 's energy .",0
apparently writer-director attal thought need cast movie-star wife sitting around drawer justify film .,0
"setup , air leak movie , flattening momentum hour go .",0
"poster movie , mediocre tribute film like !",0
"three hour little story character development , plenty room editing , much shorter cut surely would resulted smoother , focused narrative without sacrificing cultural intrigue .",0
bit derivative stand psychological thriller purport .,0
crude teen-oriented variation theme playwright craig lucas explored infinitely grace eloquence prelude kiss .,0
"film 's darker moment become smoothed overwhelming need tender inspirational tidings , especially last cloying moment .",0
recognize zeus ( dog snatch ) make wish home watching movie instead theater watching one .,0
abysmally pathetic,0
"kind movie need watch thirty second say , 'ah , yes , bad , bad , bad movie . '",0
"shanghai ghetto applauded finding new angle tireless story , might want think twice booking passage .",0
play like checklist everything rob reiner cast sending .,0
"'s much forced drama wildly uneven movie , young man 's battle inescapable past uncertain future shapable largely unfulfilling present .",0
"'s laughable compulsively watchable , committed dumbness .",0
"sensuality , eroticism good vampire tale , pardon pun , sucked replaced goth goofiness .",0
"cross blow boyz n hood , movie strives , n't quite get . good performance keep total rehash .",0
"screenplay hugely overwritten , ton ton dialogue -- given child .",0
troll cult section local video store real deal .,0
"time , movie look genuinely pretty . nightmare , hand , anything . even felinni would know make italian freakshow .",0
"elmo tout drug 51 time stronger coke . 're looking tale brit behaving badly , watch snatch . 's 51 time better .",0
"'s difficult conceive anyone reached puberty actually finding character slacker antic amusing , let alone funny .",0
"despite promising cast character , big trouble remains loosely tied series vignette prove 'zany ' n't necessarily mean 'funny . '",0
"shrill soporific , everything repeated five six time , seem tiresomely simpleminded .",0
go far enough humor stock idea stand particularly memorable even funny .,0
neither revelatory truly edgy -- merely crassly flamboyant comedically labored .,0
"everyone involved seems coasting . modest laugh , certainly thrill .",0
fails fundamentally every conventional level achieves kind goofy grandeur .,0
"'s persistent theatrical sentiment woozy quality manner storytelling , undercut devastatingly telling impact utter loss personified film 's simple title .",0
"howard 's appreciation brown writing clearly well-meaning sincere , movie would impossible sit supporting cast .",0
"preposterous , prurient whodunit .",0
"go , girl , right reality drain .",0
"boasting poorly staged lit action memory , impostor close get imitation movie .",0
classified one 'alternate reality ' movie . . . except would worked much better dealing one reality .,0
"predictable cloying , though brown sugar earnest yearning day rap went nihilistic summons spirit bite average formulaic romantic quadrangle .",0
". . . unlikable , uninteresting , unfunny , completely , utterly inept .",0
"film busy making reference film trying film fails heart , mind humor .",0
imponderably stilted self-consciously arty movie .,0
"muddled , melodramatic paranormal romance all-time low kevin costner .",0
clumsy key moment . . . make big splash .,0
bunch good actor flailing around caper 's neither original terribly funny .,0
` matrix'-style massacre erupt throughout . . . movie tougher time balancing violence kafka-inspired philosophy .,0
"least 's fairly impressive debut director , charles stone iii .",0
"unfolds predictably , adventure happen along way seem repetitive designed fill time , providing real sense suspense .",0
wanker goth loose ! run life !,0
would anyone cast magnificent jackie chan movie full stunt double special effect ?,0
"grating , emaciated flick .",0
"unambitious writing emerges movie , using plot could come animated-movie screenwriting textbook .",0
present good case failing provide reason u care beyond basic dictum human decency .,0
"poignancy jostling farce , thoughtful dialogue elbowed aside one-liner , visual style incorporates rotoscope animation apparent reason except , maybe , look neat .",0
. . . unbearably lame .,0
"according script , grant bullock 's character made . 'd never guess performance .",0
"animation merely serf predictable , maudlin story swipe heavily bambi lion king , yet lack emotional resonance either movie .",0
ararat feel like book report,0
"steve oedekerk , ala , woody allen .",0
"lot like imaginary sport project onto screen -- loud , violent mindless .",0
"amalgam fugitive , blade runner , total recall , without much energy tension .",0
"acting amateurish , cinematography atrocious , direction clumsy , writing insipid violence luridly graphic laughably unconvincing .",0
"show jackie chan getting older , 's something would rather live denial",0
"miscast lead , banal dialogue absurdly overblown climax , killing softly belongs firmly so-bad-it's-good camp .",0
"ala , black-and-white archival footage act showcase pretty mediocre shtick .",0
"slapstick labored , bigger setpieces flat .",0
kind movie people never picked lock easily try become expert fighter week .,0
"problem mayhem formula 51 's offensive , 's boring .",0
"much digitally altered footage appears jagged , filmed directly television monitor , extensive use stock footage quickly becomes tiresome cliché .",0
"film never rise conventional , two dimension tale",0
"mark wahlberg . . . may look classy '60s-homage pokepie hat , character 's dry , dry , dry .",0
"told scattered fashion , movie intermittently life story face music men subject .",0
irony film 's cast uniformly superb ; performance could -- -- allowed stand .,0
see people thought hard `` mothman prophecy `` .,0
"ever concept came handed movie god silver platter , . ever dependable concept botched execution , .",0
"unusual protagonist ( kilt-wearing jackson ) subject matter , improbable `` formula 51 `` somewhat entertaining , could much stronger .",0
sandra bullock 's best dramatic performance date ( ) almost enough lift ( ) thrill-kill cat-and-mouser . . . paint-by-numbers plot .,0
feel-good movie n't give enough feel good .,0
"adolescent adequately served movie 's sophomoric blend shenanigan slapstick , although lascivious-minded might disappointed relative modesty movie sport 'topless tutorial service . '",0
mistaken-identity picture film-culture referential final product ghost .,0
picture emerges surprisingly anemic disappointment .,0
de niro cry . 'll cry money back .,0
"slap , saw movie .",0
"[ kid 's ] bratty sympathy , film grows finale , little change ring hollow .",0
"behind glitz , hollywood sordid disgusting . quelle surprise !",0
"scherfig , successful career tv , tackle handle .",0
"consider new best friend , beginning minor omission screenplay .",0
oscar caliber cast n't live material,0
"problem people love time money hardly specific era . problem , neither original presented convincing way .",0
"carrying wafer-thin movie nimble shoulder , chan wade putrid writing , direction timing smile say , 'if stay positive , maybe channel one greatest picture , drunken master . '",0
putrid worth price match used burn every print film .,0
"end , movie bog insignificance , saying nothing kennedy 's assassination revealing nothing pathology pretend investigate .",0
start ballsy stylish fails keep settle clichés .,0
sometimes make less sense bruckheimeresque american action flick emulates .,0
"one film character inhabit special annex hell adult behave like kid , child behave like adult everyone scream top lung matter situation .",0
's one way kill michael myers good : stop buying ticket movie .,0
bland harmless .,0
'rare bird ' try force quirkiness upon audience .,0
movie humorous watching favorite pet get buried alive .,0
"resident evil come taking john carpenter 's ghost mar eliminating beheading . word , bad film 're likely see year .",0
five screenwriter credited cliché-laden screenplay ; seems watered version one .,0
whole thing come like particularly amateurish episode bewitched take place spring break .,0
"well made uninvolving , bloodwork n't terrible movie , stultifyingly obvious one -- unrewarding collar murder mystery .",0
"got ten little indian meet friday 13th way clean sober , filmed set carpenter 's thing loaded actor 're likely find next inevitable incarnation love boat .",0
movie 's blatant derivativeness one reason 's lackluster .,0
"la de salma e una versión de frida superficial , preciosista sin ningún contenido .",0
"kid n't mind crappy movie much adult , provided 's lot cute animal clumsy people . 'snow dog ' .",0
's almost 's elaborate dare full-blooded film .,0
wobbly senegalese updating `` carmen `` best stunning star turn djeinaba diop gai,0
's humanizing stuff probably sink film anyone n't think percentage day long .,0
"ken russell would love . one scene , get stab soccer hooliganism , double-barreled rip-off quentin tarantino 's climactic shootout  meat loaf explodes .",0
bella picture health boundless energy day dy . absolutely completely ridiculous insult every family whose mother suffered horrible pain death cancer .,0
"premise `` abandon `` hold promise , . . . delivery complete mess .",0
could pointed little chiller frightening seductiveness new technology loses faith viability succumbs joyless special-effects excess .,0
"little ponderous work shallow entertainment , remotely incisive enough qualify drama , monsoon wedding serf mostly whet one 's appetite bollywood film .",0
"unless bob crane someone particular interest , film 's impressive performance adept direction n't likely leave lasting impression .",0
rock great presence one battle another one battle followed killer cgi effect .,0
"bottom line nemesis film series : fan undoubtedly enjoy , uncommitted need n't waste time .",0
lousy john q spit denzel washington 's fine performance title role .,0
"whole thing feel like ruse , tactic cover fact picture constructed around core flimsy -- , worse yet , nonexistent -- idea .",0
stiflingly unfunny unoriginal mess !,0
film packed subplots involving various silbersteins feel like pilot episode tv series feature film .,0
opera film never satisfactory . art demand live viewing . innate theatrics provide thrill extreme emotion lose luster flattened onscreen .,0
"despite closed-door hanky-panky , film essentially juiceless .",0
"parochial , accessible chosen , standoffish everyone else , smugly suggests superior moral tone important filmmaking skill",0
sweetest thing leaf awful sour taste .,0
's lost politics social observation become another situation romance couple sap stuck inarticulate screenplay .,0
"terminally bland , painfully slow needlessly confusing . . . movie , shot digital videotape rather film , frequently indecipherable .",0
"dumb cheesy may , cartoon look almost shakespearean -- depth breadth -- watching digital-effects-heavy , supposed family-friendly comedy .",0
"aloof lack real raw emotion , fatal film relies personal relationship .",0
low-rent retread alien picture .,0
"serviceable best , slightly less serviceable worst .",0
initial excitement settle warmed pastiche .,0
big meal cliche talented cast generally choke .,0
story little wit surprise .,0
"merchant-ivory team continues systematically destroy everything hold dear cinema , 's begun split even damage .",0
cutting hollywood satire instead fresh last week 's issue variety .,0
"hey everybody , wan na watch movie guy dressed child 's party clown get violently gang-raped ? n't think .",0
little intensity little less charm would saved film world hurt .,0
dense enigmatic . . . elusive . . . stagy stilted,0
"[ ] slop n't even potential cult film , 's loud shout insult screen .",0
"movie 's plot almost entirely witless inane , carrying every gag two three time beyond limit sustain laugh .",0
". . . may work addictive guilty pleasure material never overcomes questionable satirical ambivalence . scarlet 's letter . . . aimless , arduous , arbitrary .",0
play like glossy melodrama occasionally verge camp .,0
central character n't complex enough hold interest .,0
"modestly comic , modestly action-oriented world war ii adventure , term authenticity , one film requires enemy never shoot straight .",0
puppy dog desperate attention nearly break little neck trying perform entertaining trick .,0
"film confusing one level another , making ararat far demanding need .",0
"little less extreme past , longer exposition sequence , fewer gag break tedium .",0
"'s heavy stench 'been , done ' hanging film . 's everything 'd expect -- nothing .",0
"biggest problem satin rouge lilia . 's cipher , played actress smile frown n't reveal inner life .",0
"quaint , romanticized rendering .",0
"incessant lounge music playing film 's background , may mistake love liza adam sandler chanukah song .",0
movie 's heavy-handed screenplay navigates fast fade pomposity pretentiousness .,0
potentially good comic premise excellent cast terribly wasted .,0
woody allen used ridicule movie like hollywood ending . make .,0
"'s yet actress , quite singer . . .",0
"bad premise , execution lackluster best .",0
done .,0
much baked cardboard need chew .,0
movie like guy film criticism considered work .,0
"schnitzler 's film great hook , clever bit well-drawn , standard issue , character , still partly satisfying .",0
"even made original release date last fall , would 've reeked been-there , done-that sameness .",0
two-fifths satisfying movie experience .,0
"loud , ugly , irritating movie without satirical salvo hitting discernible target .",0
[ l ] ame unnecessary .,0
"movie version paint-by-numbers picture . tell supposed , ca n't really call work art .",0
"'s brilliant , honest performance nicholson , film agonizing bore except fantastic kathy bates turn . bravado kathy !",0
. . . liotta put impossible spot character 's deception ultimately undo believability entire scenario . bad .,0
thank . saw juwanna mann n't .,0
"unfunny lacking sense commitment affection character , reginald hudlin comedy relies toilet humor , ethnic slur .",0
"basically , 's pretty dumb .",0
romantic/comedy asks question much souvlaki take indigestion set .,0
"squandering opportunity make absurdist observation , burn get caught rush slapstick thoroughfare .",0
"'s neat twist , subtly rendered , could wrapped thing 80 minute , kang tack three four ending .",0
"reeboir varies sweet smile angry bark , said attempt wear possible pupil repetition . affect kurd , wore .",0
"actor improvise scream way around movie directionless , lacking rollicking dark humor necessary make kind idea work screen .",0
"co-writer/director jonathan parker 's attempt fashion brazil-like , hyper-real satire fall dreadfully short .",0
"silly little cartoon inspire kid grow greedy bastard , power .",0
"superfluous sequel . . . plagued old familiar feeling 'let 's get thing ' : everyone shown appointed time place , visible enthusiasm mighty hard find .",0
"'s heaven bad movie , deuce wild way .",0
come like bad imitation bard .,0
's missing murder number real psychological grounding teen ' deviant behaviour . latently gay liking read hardly enough .,0
uninspired preachy clichéd war film .,0
horrendously amateurish filmmaking plainly dull visually ugly n't incomprehensible .,0
movie harp media-constructed 'issues ' like whether compromise death self orgasm [ wo n't ] exceedingly memorable one people .,0
slacker ' jokey approach college education disappointingly simplistic -- film 's biggest problem -- unforgettably stupid stunt uproariously rude line dialogue remember .,0
"festival cannes nail hard- boiled hollywood argot bracingly nasty accuracy , much film , including casting , frustratingly unconvincing .",0
movie impressed solemn insight work much entertainment value .,0
n't seen self-amused trash since freddy got fingered .,0
little well-mounted history lesson .,0
"rob schneider 's infantile cross-dressing routine fill hot chick , latest gimmick unimaginative comedian .",0
"horrible , 99-minute stink bomb .",0
"film weighed supporting character either goodly , wise knowing downright comically evil .",0
"fan walked muttering word like `` horrible `` `` terrible , `` much fun dissing film n't mind ticket cost . case zero .",0
film bad n't improve upon experience staring blank screen .,0
sheridan 's take author 's schoolboy memoir . . . rather toothless take hard young life .,0
"jump around little logic continuity , presenting backstage byte information never amount satisfying complete picture particular , anciently demanding métier .",0
killed father one art house film make feel like 're watching iceberg melt -- never melt .,0
"come battle hollywood v . woo , look like woo 's p . . w .",0
"chuckle , single gag sequence really score , star seem two different movie .",0
"chateau one funny joke decent one , amount mildly funny , sometimes tedious , ultimately insignificant film .",0
"'s dull , spiritless , silly monotonous : ultra-loud blast pointless mayhem , going nowhere fast .",0
mushy finale turn john q movie-of-the-week tearjerker .,0
"content merely lionize title character exploit anger - easy sanctimony , formulaic thrill ham-fisted sermon need national health insurance .",0
"movie turn [ assayas ' ] homage gallic 'tradition quality , ' fusty squareness .",0
"message merit , hand brutally honest individual like prophet jack , might made point two regarding life .",0
[ seems ] even uselessly redundant shamelessly money-grubbing third-rate horror sequel .,0
's hard imagine even small child impressed tired retread .,0
"neither scary-funny tremor demented-funny starship trooper , movie n't tough take long 've paid matinee price .",0
"swimfan catch , may teen looking something make laugh .",0
might 've exhilarating exploration odd love triangle becomes sprawl uncoordinated vector .,0
"master disguise may made great saturday night live sketch , great movie .",0
's quite achievement set shoot movie cannes film festival yet fail capture visual appeal atmosphere .,0
"boll us lot quick cutting blurry step-printing goose thing , dopey dialogue sometimes inadequate performance kill effect .",0
"'s always disappointing documentary fails live -- offer new insight -- chosen topic . unfortunately , 's precisely arthur dong 's family fundamental .",0
mark septuagenarian ; 's crusty treatment clever gimmick .,0
"like medium-grade network sitcom -- mostly inoffensive , fitfully amusing , ultimately weightless decent draft auditorium might blow screen .",0
something must lost translation .,0
becomes last thing would expect film title indeed plympton film : boring .,0
"end , film feel homogenized bit contrived , 're looking back tattered ugly past rose-tinted glass .",0
chan 's stunt limited embellished editing 's really much sense action even action-comedy .,0
"rock 's stand-up magic wane . hopkins , squarely fill screen . action - mechanical .",0
"`` tuxedo `` vehicle chan `` mask `` jim carrey . ala , 's man make clothes .",0
"casual moviegoer stumble rule expecting slice american pie hijinks starring kid dawson 's creek , 'll probably run screaming .",0
"biggest problem ( sluggish pace ) never really see esther blossom actress , even though talent supposed growing .",0
puzzle lack emphasis music britney spear ' first movie .,0
"plot , character , drama , emotion , idea -- irrelevant experience seeing scorpion king .",0
city sea gritty police thriller dysfunctional family dynamic one could wish . washed despite project 's prime mystery .,0
"whatever movie 's sentimental , hypocritical lesson sexism , true color come various wet t-shirt shower scene .",0
"hybrid teen thriller murder mystery , murder number fit profile closely .",0
ai n't lot painful unfunny movie think 's hilarious .,0
"enjoyed movie superficial way , never sure purpose .",0
pity . . . material second-rate .,0
"n't deliver great story , action gripping past seagal film .",0
kind film leaf scratching head amazement fact many talented people could participate ill-advised poorly executed idea .,0
"nick refuse let slacker seen another teen movie , mean forgiven frequently pandering fan gross-out comedy .",0
nothing film -- possible exception elizabeth hurley 's breast -- authentic .,0
"amid cliché foreshadowing , cage manages degree casual realism . . . routinely dynamited blethyn .",0
"mostly , shafer co-writer gregory hinton lack strong-minded viewpoint , sense humor .",0
cliche escape perfervid treatment gang warfare called ce wild .,0
"eddie murphy owen wilson cute partnership spy , movie around often nearly nothing charm n't load good .",0
strictly 'guy 's film ' worst sense expression .,0
"'s good material story retail clerk wanting life , movie often spin wheel familiar situation repetitive scene .",0
"'s lot ask people sit still two hour change watching character , especially rendered flat impassive manner phoenix 's .",0
's something fishy seasonal holiday kid ' movie . . . derives moment convincing emotional gravity scene santa give gift grownup .,0
"'re left story try grab u , keep letting go wrong moment .",0
"like many biographical melodrama , suffers awkwardness result adhering messiness true story .",0
nothing redeeming movie .,0
"film [ ] moment , far .",0
dreary indulgence .,0
"trying decide annoyed god great . . . 'm , realized n't care .",0
derailed bad writing possibly also extensive post-production reworking aim film young male throe first full flush testosterone .,0
deserves high mark political courage barely get artistic merit .,0
. . . come alive switch gear sentimental .,0
brosnan 's finest non-bondish performance yet fails overcome film 's manipulative sentimentality annoying stereotype .,0
"film best appreciated willing endure extremely languorous rhythm , waiting happiness ultimately thoughtful without much dramatic impact .",0
", sound like cruel deception carried men marginal intelligence , reactionary idea woman total lack empathy .",0
tsai may ploughing furrow often .,0
"flashy gadget whirling fight sequence may look cool , ca n't distract flawed support structure holding equilibrium .",0
zigzag might richer observant less densely plotted .,0
[ ] crushing disappointment .,0
"cold movie claim express warmth longing ? truth , heart porno flick ( none sheer lust ) .",0
nick steinberg match creation pure venality -- 's giving old college try .,0
episode ii -- attack clone technological exercise lack juice delight .,0
problem : 's really funny .,0
[ denis ' ] bare-bones narrative closely resembles outline '70s exploitation picture finished product .,0
"wanders map thematically stylistically , borrows heavily lynch , jeunet , von trier failing find spark .",0
viewing underdramatized overstated film like watching transcript therapy session brought humdrum life freudian puppet .,0
overall tomfoolery like matter taste .,0
mantra behind project seems 'it 's kid ' flick . ' translation : 'we n't need try hard . ',0
"annals movie , film odd , inexplicable unpleasant .",0
"take really long , slow dreary time dope tuck everlasting . : 's family sour immortal .",0
essentially awkward version lightweight female empowerment picture 've watching decade,0
author 's devotee probably find fascinating ; others may find baffling .,0
"writer-director walter hill co-writer david giler try create character obvious cliche , wind using punching bag .",0
"'s scientific law discerned producer would well heed : mediocre movie start drag soon action speed ; explosion start , fall piece .",0
cockeyed shot way .,0
"lush beautifully photographed ( somebody suggested still might make nice coffee table book ) , ultimately 'll leave theater wondering people mattered .",0
"unfortunately , one hour photo life title . thanks largely williams , interesting development processed 60 minute -- rest overexposed waste film .",0
"cold , sterile lacking color warmth .",0
film undone anachronistic quick edits occasional jarring glimpse modern theater audience watching event unfold .,0
seems like someone going motion .,0
"film explosion death spy , `` ballistic : eck v . sever `` seems safe child 's film . well , , mother deer even dy .",0
"wallace get bit heavy handed message time , visual flair wax poetic far much taste .",0
"impostor n't much template , despite remarkably strong cast .",0
"wrap guise dark quirky comedy , n't quirky think comedy generally mean-spirited .",0
"choppy , overlong documentary 'the lifestyle . '",0
one slough one 's way mire alleged psychological thriller search purpose even plot .,0
"film press familiar herzog trope service limpid conventional historical fiction , really demand director mesmerised .",0
's fanboy 'what ? ' brought life big screen .,0
story actually quite vapid .,0
"'s hellish , numbing experience watch , n't offer insight n't thoroughly debated medium already , back dahmer heyday mid-'90s .",0
wait pay per view rental n't dismiss barbershop hand .,0
"zinger aside , writing indifferent , jordan brady 's direction prosaic .",0
"scene drag , underscoring obvious , sentiment slathered top .",0
"would 've nice screenwriter trusted audience understand complex story , left film 's predictable denouement . nadia 's birthday might bad day .",0
"one staggeringly well-produced , joylessly extravagant picture keep whooshing one visual marvel next , hastily , emptily .",0
"nair n't necessary self-control guide loose , poorly structured film pitfall incoherence redundancy .",0
"enthusiastically taking current teen movie concern bodily function , walt becker 's film push demographically appropriate comic button .",0
's funniest american comedy since graffiti bridge .,0
"neither protagonist distinguishable condition hardly matter actory concoction , defined childlike dimness handful quirk .",0
start possible argentine american beauty reek like room stacked pungent flower .,0
project 's filmmaker forgot include anything even halfway scary poorly rejigger fatal attraction high school setting .,0
"old-fashioned screenwriting parlance , m . shreve 's novel proved difficult text 'lick , ' despite effort first-rate cast .",0
solondz may well one laughing joke,0
"stitch bad mannered , ugly destructive little * * * * . cute factor . mind ugly ; problem character , loveable otherwise .",0
"deep , realized harsh reality situation : would leave theater lower . q . entered .",0
really funny fifteen-minute short stretched beyond limit fill almost feature-length film .,0
"aside fact film idiotically us website feardotcom . com improperly hammy performance poor stephen rea , film get added disdain fact nearly impossible look understand .",0
"bad , certainly without merit entertainment .",0
"100 minute running time , 'll wait vain movie happen .",0
work lack purpose strong pulse .,0
faster paced family flick . upper teen may get cynical . smaller numbered kidlets enjoy .,0
"film ' ' list cast strong supporting player , tale -- like central figure , vivi -- little bit hard love .",0
's road-trip drama many wrong turn .,0
"fish story little peculiar , one thrown back river .",0
"'s gratuitous long , schwentke fulfilling gross-out quota anticipated audience demographic instead shaping material fit story .",0
"`` blame men war , `` [ warden 's daughter ] tell father . movie deep sentiment .",0
's fitfully funny never really take .,0
"'ve seen bad singer-turned actor , lil bow wow take cake .",0
"halfway picture beginning hate , , course , feeling guilty . . . . , miracle miracle , movie flip-flop .",0
"complication , 's surprisingly predictable .",0
's 20 year since 48 hr . made eddie murphy movie star man n't aged day . showboating wise-cracker stock persona sure getting old .,0
"deuce wild tweaked notch would become camp adventure , one movie 's bad start become good . n't .",0
"film action , ultimate x gabbiest giant-screen movie ever , bogging barrage hype .",0
". . . low rate annie featuring kid ca n't act , echo jordan , weirdo actor crispin glover screwing thing old school .",0
"might 1970s animation , everything else straight saturday morning cartoon  retread story , bad writing , old silliness .",0
"picture seems uncertain whether want acidic all-male eve lush , swooning melodrama intermezzo strain .",0
tends plod .,0
"nearly 21/2 hour , film way indulgent .",0
gorgeous look insufferably tedious turgid . . . curiously constricted epic .,0
look much like cartoon end simpson ever .,0
"tighter editorial process firmer direction material could work , especially since actress lead role competent , , personal velocity seems idling neutral .",0
n't really add much .,0
"'s better suited history biography channel , 's arguing tone movie - leaf bad taste mouth question mind .",0
entertainment love overinflated mythology longer recognizes need moviegoer real character compelling plot .,0
prolonged extrusion psychopathic pulp .,0
borrows movie like ordinary obvious fashion .,0
's surprisingly bland despite heavy dos weird performance direction .,0
"chilly , remote , emotionally distant piece . . . dull tagline : 'in space , one hear snore . '",0
"character seem one-dimensional , film superficial probably interest primarily target audience .",0
"sorvino make princess seem smug cartoonish , film really come alive poor hermocrates leontine pathetically compare note budding amour .",0
"'s like drive-by . drive right without noticing anything special , save comic turn , intended otherwise .",0
everything -- even life aircraft carrier -- sentimentalized .,0
"would-be 'james bond extreme generation ' pic one big , dumb action movie . stress 'dumb . '",0
"movie generic virtue , despite lot involved talent , seems done number .",0
"subject illusion versus reality , n't reality seem least passably real ?",0
"'s terrible movie every regard , utterly painful watch .",0
"rote spookiness , nary original idea ( role , edit , score , anything , really ) sight , whole proceeding beg question 'why ? '",0
fan film uninitiated play better video sound turned .,0
infuriatingly quirky taken style .,0
's whole heap nothing core slight coming-of-age/coming-out tale .,0
"much laughed throughout movie , mount cogent defense film entertainment , even performance art , although movie leave marveling guy ' superhuman capacity withstand pain .",0
type dumbed-down exercise stereotype give [ teen comedy ] genre bad name .,0
distinctly sub-par . . . likely drown viewer boredom send shiver spine .,0
play like bad blend overripe episode tv 's dawson 's creek recycled dumbed-down version love story .,0
"unless come film skateboard arm , 're going feel like n't invited party .",0
"casting call movie went , must read 'seeking anyone acting ambition sense pride shame . '",0
n't weird ought .,0
"`` home alone `` film staged like `` rosemary 's baby , `` well-conceived either film .",0
[ siegel ] co-writers lisa bazadona grace woodard relied much convention creating character surround frankie .,0
film could possibly contemptuous single female population .,0
` hey arnold ! ' visual wit . . . little imagination elsewhere .,0
"'re going motion , zip gone .",0
sluggish pace lack genuine narrative hem movie every bit much life hem spirit young woman .,0
"low-budget affair , tadpole shot digital video , image often look smeary blurry , point distraction . , better movie , might noticed .",0
's mindless junk like make appreciate original romantic comedy like punch-drunk love .,0
"movie like year late tapping reality tv obsession , even tardier exploiting novelty `` webcast . ``",0
"tale familiar anyone 's seen george roy hill 's 1973 film , `` sting . ``",0
"get look period trapping right , otherwise drowns sea visual verbal clichés .",0
"'s hard quibble flick boasting many genuine cackle , notorious c . h . . still feel like promising work-in-progress .",0
"anyone want start writing screenplay follow blueprint hundred film , sell highest bidder walk away without anyone truly knowing identity .",0
major waste . . . generic .,0
"problem bread , sweet 's far sentimental .",0
late-night cable sexploitation romp masquerading thriller ruthless social order governs college clique .,0
